timestamp,temperature,subsystem_status,flight_mode,low_power_mode,status_events,acceleration,height_pressure,height_gnss,lat_gnss,lon_gnss,battery_voltage,rssi,time_since_last_packet
2025-12-10T06:03:33.919971,76,5,0,0,8,1.2,1.3,10.0,85.255722,53.9391746,10.36,-82,126
2025-12-10T06:13:36.446916,83,6,0,1,5,0.0,24.2,8.7,12.4398422,-78.3275985,5.59,-41,125
2025-12-10T06:13:36.590585,36,6,0,0,5,9.59,14.4,28.4,0.451735,77.2941589,8.88,-75,126
2025-12-10T06:13:36.734248,43,3,1,0,1,14.99,17.3,25.9,82.4612503,-58.5463714,11.0,-53,126
2025-12-10T06:13:36.877149,61,7,0,1,9,14.51,5.7,21.8,-46.3130912,88.7788162,7.8,-90,126
2025-12-10T06:13:37.024486,61,3,0,1,10,13.21,22.5,17.4,76.1596908,171.2260742,5.62,-68,126
2025-12-10T06:13:37.168081,25,6,1,1,12,11.09,15.1,16.1,13.0844879,-11.5313558,10.72,-53,126
2025-12-10T06:13:37.314040,87,3,1,0,2,1.16,13.8,25.8,49.1765518,114.3580093,5.63,-33,126
2025-12-10T06:13:37.458752,45,7,1,1,4,5.05,18.2,13.9,21.6938705,-108.4283065,5.35,-50,126
2025-12-10T06:13:37.606447,42,3,1,0,14,0.3,13.2,12.3,36.5513992,164.3262023,8.12,-79,125
2025-12-10T06:13:37.752920,54,6,0,1,6,18.79,2.6,4.1,-82.3013153,2.897624,10.12,-88,125
2025-12-10T06:13:37.889598,80,3,0,0,10,15.64,17.2,5.8,-66.5164031,-113.9844589,6.56,-40,125
2025-12-10T06:13:38.035995,63,7,1,1,11,18.25,12.3,15.4,-27.0866775,-108.1023101,7.36,-68,125
2025-12-10T06:13:38.179833,61,7,0,0,11,18.58,8.5,17.1,-79.3084106,-43.8158302,9.92,-70,126
