timestamp,temperature,subsystem_status,flight_mode,low_power_mode,status_events,acceleration,height_pressure,height_gnss,lat_gnss,lon_gnss,battery_voltage,rssi,time_since_last_packet
2025-12-10T05:07:11.823712,46,3,0,0,209,3.0,981.4,250.8,14.1850786,-81.9831542,6.05,-95,126
2025-12-10T05:07:11.824205,46,3,0,0,209,3.0,981.4,250.8,14.1850786,-81.9831542,6.05,-95,126
2025-12-10T05:07:11.824703,46,3,0,0,209,3.0,981.4,250.8,14.1850786,-81.9831542,6.05,-95,126
2025-12-10T05:07:11.827293,46,3,0,0,124,3.0,981.4,250.8,14.1850786,-81.9831542,6.05,-95,126
2025-12-10T05:07:11.827793,46,3,0,0,124,7.46,981.4,250.8,14.1850786,-81.9831542,6.05,-95,126
2025-12-10T05:07:11.831210,46,3,0,0,124,7.46,28.6,250.8,14.1850786,-81.9831542,6.05,-95,126
2025-12-10T05:07:11.831710,46,3,0,0,124,7.46,28.6,517.2,14.1850786,-81.9831542,6.05,-95,126
2025-12-10T05:07:11.834709,46,3,0,0,124,7.46,28.6,517.2,75.4839096,-81.9831542,6.05,-95,126
2025-12-10T05:07:11.835711,46,3,0,0,124,7.46,28.6,517.2,75.4839096,-140.9241638,6.05,-95,126
2025-12-10T05:07:11.839715,46,3,0,0,124,7.46,28.6,517.2,75.4839096,-140.9241638,7.02,-95,126
2025-12-10T05:07:11.839715,46,3,0,0,124,7.46,28.6,517.2,75.4839096,-140.9241638,7.02,-45,126
2025-12-10T05:07:11.843214,46,3,0,0,124,7.46,28.6,517.2,75.4839096,-140.9241638,7.02,-45,125
2025-12-10T05:07:12.759916,50,3,0,0,124,7.46,28.6,517.2,75.4839096,-140.9241638,7.02,-45,125
2025-12-10T05:07:18.766852,34,6,0,0,171,7.43,53.4,737.6,1.673568,-94.0097427,10.11,-69,126
2025-12-10T05:07:18.770653,34,6,0,0,171,7.43,53.4,737.6,-1.5873839,-94.0097427,10.11,-69,126
2025-12-10T05:07:18.771153,34,6,0,0,171,7.43,53.4,737.6,-1.5873839,-164.0896759,10.11,-69,126
2025-12-10T05:07:18.774653,34,6,0,0,171,7.43,53.4,737.6,-1.5873839,-164.0896759,6.73,-69,126
2025-12-10T05:07:18.775154,34,6,0,0,171,7.43,53.4,737.6,-1.5873839,-164.0896759,6.73,-45,126
2025-12-10T05:07:18.778660,34,6,0,0,171,7.43,53.4,737.6,-1.5873839,-164.0896759,6.73,-45,125
2025-12-10T05:07:18.905045,22,6,0,0,171,7.43,53.4,737.6,-1.5873839,-164.0896759,6.73,-45,125
2025-12-10T05:07:18.905547,22,1,0,0,171,7.43,53.4,737.6,-1.5873839,-164.0896759,6.73,-45,125
2025-12-10T05:07:18.907061,22,1,0,0,171,7.43,53.4,737.6,-1.5873839,-164.0896759,6.73,-45,125
2025-12-10T05:07:18.908066,22,1,0,0,171,7.43,53.4,737.6,-1.5873839,-164.0896759,6.73,-45,125
2025-12-10T05:07:18.909064,22,1,0,0,91,7.43,53.4,737.6,-1.5873839,-164.0896759,6.73,-45,125
2025-12-10T05:07:18.910064,22,1,0,0,91,0.2,53.4,737.6,-1.5873839,-164.0896759,6.73,-45,125
2025-12-10T05:07:18.910564,22,1,0,0,91,0.2,980.7,737.6,-1.5873839,-164.0896759,6.73,-45,125
2025-12-10T05:07:18.914345,22,1,0,0,91,0.2,980.7,255.7,-1.5873839,-164.0896759,6.73,-45,125
2025-12-10T05:07:18.915349,22,1,0,0,91,0.2,980.7,255.7,66.5541381,-164.0896759,6.73,-45,125
2025-12-10T05:07:18.917984,22,1,0,0,91,0.2,980.7,255.7,66.5541381,160.9884338,6.73,-45,125
2025-12-10T05:07:18.918991,22,1,0,0,91,0.2,980.7,255.7,66.5541381,160.9884338,9.71,-45,125
2025-12-10T05:07:18.919992,22,1,0,0,91,0.2,980.7,255.7,66.5541381,160.9884338,9.71,-83,125
2025-12-10T05:07:18.922141,22,1,0,0,91,0.2,980.7,255.7,66.5541381,160.9884338,9.71,-83,125
2025-12-10T05:07:19.047468,37,1,0,0,91,0.2,980.7,255.7,66.5541381,160.9884338,9.71,-83,125
2025-12-10T05:07:19.047972,37,4,0,0,91,0.2,980.7,255.7,66.5541381,160.9884338,9.71,-83,125
2025-12-10T05:07:19.048972,37,4,0,0,91,0.2,980.7,255.7,66.5541381,160.9884338,9.71,-83,125
2025-12-10T05:07:19.049471,37,4,0,0,91,0.2,980.7,255.7,66.5541381,160.9884338,9.71,-83,125
2025-12-10T05:07:19.053108,37,4,0,0,197,0.2,980.7,255.7,66.5541381,160.9884338,9.71,-83,125
2025-12-10T05:07:19.053609,37,4,0,0,197,5.99,980.7,255.7,66.5541381,160.9884338,9.71,-83,125
2025-12-10T05:07:19.057133,37,4,0,0,197,5.99,908.3,255.7,66.5541381,160.9884338,9.71,-83,125
2025-12-10T05:07:19.057634,37,4,0,0,197,5.99,908.3,379.0,66.5541381,160.9884338,9.71,-83,125
2025-12-10T05:07:19.058138,37,4,0,0,197,5.99,908.3,379.0,-65.1871871,160.9884338,9.71,-83,125
2025-12-10T05:07:19.069151,37,4,0,0,197,5.99,908.3,379.0,-65.1871871,9.7611379,9.71,-83,125
2025-12-10T05:07:19.069650,37,4,0,0,197,5.99,908.3,379.0,-65.1871871,9.7611379,11.82,-83,125
2025-12-10T05:07:19.069650,37,4,0,0,197,5.99,908.3,379.0,-65.1871871,9.7611379,11.82,-41,125
2025-12-10T05:07:19.070150,37,4,0,0,197,5.99,908.3,379.0,-65.1871871,9.7611379,11.82,-41,126
2025-12-10T05:07:19.195299,28,4,0,0,197,5.99,908.3,379.0,-65.1871871,9.7611379,11.82,-41,126
2025-12-10T05:07:19.195299,28,4,0,0,197,5.99,908.3,379.0,-65.1871871,9.7611379,11.82,-41,126
2025-12-10T05:07:19.196345,28,4,1,0,197,5.99,908.3,379.0,-65.1871871,9.7611379,11.82,-41,126
2025-12-10T05:07:19.197350,28,4,1,1,197,5.99,908.3,379.0,-65.1871871,9.7611379,11.82,-41,126
2025-12-10T05:07:19.197350,28,4,1,1,35,5.99,908.3,379.0,-65.1871871,9.7611379,11.82,-41,126
2025-12-10T05:07:19.197850,28,4,1,1,35,12.91,908.3,379.0,-65.1871871,9.7611379,11.82,-41,126
2025-12-10T05:07:19.200854,28,4,1,1,35,12.91,964.2,379.0,-65.1871871,9.7611379,11.82,-41,126
2025-12-10T05:07:19.201355,28,4,1,1,35,12.91,964.2,81.0,-65.1871871,9.7611379,11.82,-41,126
2025-12-10T05:07:19.204819,28,4,1,1,35,12.91,964.2,81.0,79.3301544,9.7611379,11.82,-41,126
2025-12-10T05:07:19.205326,28,4,1,1,35,12.91,964.2,81.0,79.3301544,-75.7352447,11.82,-41,126
2025-12-10T05:07:19.209008,28,4,1,1,35,12.91,964.2,81.0,79.3301544,-75.7352447,11.69,-41,126
2025-12-10T05:07:19.209508,28,4,1,1,35,12.91,964.2,81.0,79.3301544,-75.7352447,11.69,-35,126
2025-12-10T05:07:19.213009,28,4,1,1,35,12.91,964.2,81.0,79.3301544,-75.7352447,11.69,-35,126
2025-12-10T05:07:19.337369,62,4,1,1,35,12.91,964.2,81.0,79.3301544,-75.7352447,11.69,-35,126
2025-12-10T05:07:19.337874,62,1,1,1,35,12.91,964.2,81.0,79.3301544,-75.7352447,11.69,-35,126
2025-12-10T05:07:19.338373,62,1,1,1,35,12.91,964.2,81.0,79.3301544,-75.7352447,11.69,-35,126
2025-12-10T05:07:19.339873,62,1,1,0,35,12.91,964.2,81.0,79.3301544,-75.7352447,11.69,-35,126
2025-12-10T05:07:19.340373,62,1,1,0,133,12.91,964.2,81.0,79.3301544,-75.7352447,11.69,-35,126
2025-12-10T05:07:19.344373,62,1,1,0,133,18.31,964.2,81.0,79.3301544,-75.7352447,11.69,-35,126
2025-12-10T05:07:19.344873,62,1,1,0,133,18.31,359.7,81.0,79.3301544,-75.7352447,11.69,-35,126
2025-12-10T05:07:19.348382,62,1,1,0,133,18.31,359.7,410.0,79.3301544,-75.7352447,11.69,-35,126
2025-12-10T05:07:19.348881,62,1,1,0,133,18.31,359.7,410.0,69.4511566,-75.7352447,11.69,-35,126
2025-12-10T05:07:19.352381,62,1,1,0,133,18.31,359.7,410.0,69.4511566,109.4943695,11.69,-35,126
2025-12-10T05:07:19.352881,62,1,1,0,133,18.31,359.7,410.0,69.4511566,109.4943695,10.07,-35,126
2025-12-10T05:07:19.353380,62,1,1,0,133,18.31,359.7,410.0,69.4511566,109.4943695,10.07,-52,126
2025-12-10T05:07:19.356388,62,1,1,0,133,18.31,359.7,410.0,69.4511566,109.4943695,10.07,-52,126
2025-12-10T05:07:20.251193,35,1,1,0,133,18.31,359.7,410.0,69.4511566,109.4943695,10.07,-52,126
2025-12-10T05:08:08.882584,74,2,1,1,35,5.74,790.2,203.6,-82.9538574,99.8255844,8.76,-84,125
2025-12-10T05:08:09.029514,46,0,1,1,40,11.47,197.1,694.2,-62.9780731,-103.3518676,11.47,-56,126
2025-12-10T05:08:09.172689,40,0,1,1,247,4.15,854.7,598.9,27.6086769,-45.9810523,8.41,-62,125
2025-12-10T05:08:09.316638,52,6,0,1,201,1.3,440.7,242.0,-77.9011764,42.6118888,9.39,-97,126
2025-12-10T05:08:09.463614,35,0,0,0,176,5.37,594.8,139.1,-23.7647094,-45.1721839,10.45,-74,126
2025-12-10T05:08:09.607842,20,1,0,0,155,3.64,562.9,935.2,76.3571853,74.0976638,10.07,-67,126
2025-12-10T05:08:09.750688,76,2,1,0,56,6.35,214.4,159.0,-8.7389698,69.6482315,10.67,-100,126
2025-12-10T05:08:09.898150,66,1,0,1,82,19.33,113.5,190.0,51.0970153,-71.3605041,8.23,-40,126
2025-12-10T05:08:10.041537,39,2,1,0,232,12.25,76.5,588.9,-55.6278152,157.9585723,11.0,-59,126
2025-12-10T05:08:10.185306,68,7,1,0,57,19.39,823.4,549.1,54.3081893,3.237276,8.44,-46,125
2025-12-10T05:08:10.332454,53,2,0,1,111,19.42,755.7,828.5,28.6487731,-103.4570388,9.06,-44,125
2025-12-10T05:08:10.476556,70,5,1,0,171,17.69,65.1,746.9,88.3888168,-25.2306442,9.38,-37,125
2025-12-10T05:08:10.623202,38,1,0,0,43,10.33,254.3,866.5,31.3392124,52.8903846,5.4,-67,125
2025-12-10T05:08:10.766354,52,7,1,0,70,4.85,407.3,160.4,-23.3901901,-79.753952,5.8,-96,125
2025-12-10T05:08:10.910661,75,3,0,1,150,14.43,548.8,523.9,-42.6864509,101.7457351,5.32,-46,126
2025-12-10T05:08:11.053499,84,0,1,1,122,14.55,149.2,72.8,-17.2944831,89.8686523,11.08,-56,126
2025-12-10T05:08:11.199931,35,3,1,0,179,2.16,714.9,721.4,-15.0116729,-12.8476047,8.9,-65,125
2025-12-10T05:08:11.344369,40,0,0,1,144,13.95,284.6,159.3,45.5206069,-115.8733444,10.0,-31,125
2025-12-10T05:08:11.491498,68,1,0,0,153,17.34,770.9,911.3,-45.0136947,32.540287,7.41,-89,126
2025-12-10T05:08:11.634633,88,4,0,0,206,7.38,496.6,391.6,69.4130172,144.6417388,9.1,-45,125
2025-12-10T05:08:11.778838,87,7,1,0,211,17.22,662.6,924.0,-52.3889312,12.833167,8.46,-63,125
2025-12-10T05:08:11.925689,62,0,0,0,119,8.44,394.6,851.4,29.9439926,-130.989151,11.11,-33,125
2025-12-10T05:08:12.068963,41,7,1,1,89,12.7,279.6,388.7,28.3421192,93.1372375,10.26,-32,126
2025-12-10T05:08:12.213736,40,7,1,0,111,17.78,707.6,194.8,-81.599739,174.3692779,6.43,-61,126
2025-12-10T05:08:12.360128,20,3,0,1,228,9.34,691.3,822.5,-84.5793914,-62.5017127,9.77,-44,126
